id,index,period,timestamp,minute,second,type/id,type/name,possession,possession_team/id,possession_team/name,play_pattern/id,play_pattern/name,team/id,team/name,player/id,player/name,position/id,position/name,location/0,location/1,duration,shot/statsbomb_xg,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/technique/id,shot/technique/name,shot/body_part/id,shot/body_part/name,shot/type/id,shot/type/name,shot/outcome/id,shot/outcome/name,shot/first_time,shot/one_on_one,under_pressure,shot/aerial_won,match_id,competition_id,season_id,location.x,location.y,player.name.GK,player.id.GK,location.x.GK,location.y.GK,DistToGoal,DistToKeeper,AngleToGoal,AngleToKeeper,AngleDeviation,avevelocity,DistSGK,density,density.incone,distance.ToD1,distance.ToD2,AttackersBehindBall,DefendersBehindBall,DefendersInCone,InCone.GK,DefArea,distance.ToD1.360,distance.ToD2.360,milliseconds,ElapsedTime,StartOfPossession,TimeInPoss,TimeToPossEnd
ee33182f-3a7e-4cd0-8581-6d229ae4812f,770,1,19:51.0,19,51,16,Shot,54,857,Germany Women's,4,From Throw In,857,Germany Women's,15178,Alexandra Popp,23,Center Forward,116,43.8,0.788622,0.240276,120,41.3,3.5,93,Normal,37,Head,87,Open Play,98,Off T,,TRUE,,,22926,72,30,116,43.8,Shimeng†Peng,25483,117,43.1,5.517246,4.3139309,133.5312,135.93919,2.4079917,5.981307,1.220656,0,0,-1.5,-1.811077,0,0,0,1,182.88,1.5,1.811077,9,1191.009,1151.483,39.526,94.623
dfaf32e4-1976-4477-9052-62c8356a844f,961,1,26:17.0,26,16,16,Shot,64,857,Germany Women's,1,Regular Play,857,Germany Women's,10374,Svenja Huth,16,Left Midfield,101.2,30.2,1.0264,0.03719417,120,40.3,3.3,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,,22926,72,30,101.2,30.2,Shimeng†Peng,25483,118.7,39.4,21.200943,1.4317821,62.46802,65.22486,2.7568362,20.792356,19.770938,0.7082546,0.42610304,2.996665,4.248529,1,4,2,2,134.81,2.729469,2.996665,992,1576.992,1553.317,23.675,1.026
dfbbc2bf-5d13-450a-a4b3-c3d0764e1e3f,1616,1,43:26.6,43,26,16,Shot,102,1207,China PR Women's,6,From Counter,1207,China PR Women's,25489,Li Yang,22,Right Center Forward,102.1,37.5,1.2487,0.2280202,120,44,0.9,93,Normal,40,Right Foot,87,Open Play,99,Post,TRUE,,,,22926,72,30,102.1,37.5,Almuth†Schult,10257,113.9,39.2,18.073738,6.1522354,82.04923,82.52844,0.4792142,15.250768,11.921829,0.766965,0,1.30384,-14.270599,0,1,0,1,742.92,1.30384,11.264102,577,2606.577,2598.178,8.399,4.314
db743fd2-920f-4daf-93e0-894baa33c4d1,1620,1,43:30.9,43,30,16,Shot,102,1207,China PR Women's,6,From Counter,1207,China PR Women's,25490,Rui Zhang,13,Right Center Midfield,112.8,43,0.632347,0.14952792,116.5,41,1.3,93,Normal,37,Head,87,Open Play,100,Saved,,,,,22926,72,30,112.8,43,Almuth†Schult,10257,116.3,42.3,7.8,4.3566042,112.61986,121.86598,9.2461127,6.651329,3.569314,0.5423261,0.54232614,1.843909,-12.63962,0,1,1,1,377.28,1.843909,2.10238,891,2610.891,2598.178,12.713,0
b207fc65-45ea-468b-b563-2b64bb9c3fca,1649,1,45:48.1,45,48,16,Shot,104,857,Germany Women's,3,From Free Kick,857,Germany Women's,15648,Melanie Leupolz,10,Center Defensive Midfield,93,44.4,1.39016,0.027196355,120,40.2,5,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,,22926,72,30,93,44.4,Shimeng†Peng,25483,119.1,41.9,27.356169,2.1023796,99.25573,154.65382,55.3980963,19.655805,26.219458,1.3192511,0.08568317,1.526434,8.746428,5,9,1,1,36.48,1.526434,8.746428,77,2748.077,2724.916,23.161,1.39
dea0a8db-126e-4844-85ce-d1c3f2a5a3fa,1846,2,01:51.6,46,51,16,Shot,116,857,Germany Women's,4,From Throw In,857,Germany Women's,15178,Alexandra Popp,23,Center Forward,92.8,51.8,2.171715,0.018226726,120,17.4,,93,Normal,38,Left Foot,87,Open Play,101,Wayward,,,,,22926,72,30,92.8,51.8,Shimeng†Peng,25483,118.7,40.6,29.649283,1.4317821,113.45233,114.77514,1.322806,20.193397,28.217902,0.771861,0.32391362,3.801316,6.6,5,8,2,2,52.8,3.801316,5.608921,629,3072.906,3066.376,6.53,2.172
4d3f7dea-74b3-4aba-933a-24b925658a55,2130,2,10:05.6,55,5,16,Shot,134,857,Germany Women's,1,Regular Play,857,Germany Women's,10263,Sara D√§britz,16,Left Midfield,103.2,44.4,0.1464,0.06305984,105,43.9,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,,22926,72,30,103.2,44.4,Shimeng†Peng,25483,119.1,41.2,17.366635,1.5,104.67639,143.1301,38.4537092,12.760616,16.218816,0.8966325,0.49690399,2.012461,6.105735,2,4,1,2,36.08,2.012461,2.334524,645,3566.922,3530.476,36.446,33.991
aa304128-3301-45db-9e3d-7fd46c310fc9,2268,2,14:13.0,59,12,16,Shot,141,857,Germany Women's,2,From Corner,857,Germany Women's,25491,Marina Hegering,3,Right Center Back,107.9,39.8,0.2583,0.07962245,112,39.1,,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,,,,,22926,72,30,107.9,39.8,Shimeng†Peng,25483,119.4,39.8,12.101653,0.6324555,89.05305,71.56505,17.4879974,16.102698,11.5,1.1392397,1.01412235,4.589118,4.837355,6,8,7,2,26.07,4.589118,4.837355,998,3814.275,3811.105,3.17,1.958
d9963973-f15b-4860-b439-8436e41812fb,2272,2,14:14.6,59,14,16,Shot,141,857,Germany Women's,2,From Corner,857,Germany Women's,15178,Alexandra Popp,23,Center Forward,111.7,30.1,0.1152,0.07442722,113.8,32.2,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,,22926,72,30,111.7,30.1,Shimeng†Peng,25483,119.4,37.6,12.918978,2.4738634,39.97592,14.03624,25.9396813,25.779935,10.748953,1.0902102,0.92208223,3.182766,3.671512,5,6,4,2,51.66,3.182766,3.671512,641,3815.918,3811.105,4.813,0.315
46ea4a63-9786-4729-8c73-85a48554465c,2293,2,15:32.1,60,32,16,Shot,142,857,Germany Women's,2,From Corner,857,Germany Women's,10263,Sara D√§britz,16,Left Midfield,100,51.7,0.1409,0.025132447,101.5,50.9,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,,22926,72,30,100,51.7,Shimeng†Peng,25483,119.2,40.4,23.170887,0.8944272,120.32763,116.56505,3.7625829,12.065295,22.278465,1.1701268,0.52999894,1.886796,3.758989,3,7,1,2,147.92,1.886796,3.758989,100,3893.377,3863.891,29.486,0.221
59c8d819-e865-410f-a1e7-66238eceb353,2455,2,20:23.5,65,23,16,Shot,152,857,Germany Women's,2,From Corner,857,Germany Women's,25492,Giulia Gwinn,6,Left Back,100.6,36.8,0.8845,0.053383652,120,36.8,1.6,91,Half Volley,40,Right Foot,87,Open Play,97,Goal,,,,,22926,72,30,100.6,36.8,Shimeng†Peng,25483,119.8,39.4,19.662146,0.6324555,80.63349,18.43495,62.1985412,21.933296,19.375242,0.9934134,0.65146985,5.021952,5.300943,7,9,5,2,95.7,1.708801,5.021952,474,4184.751,4179.534,5.217,0.884
cc6dc6a9-0563-4c95-82ff-373c2d5010ac,2735,2,27:54.5,72,54,16,Shot,173,857,Germany Women's,1,Regular Play,857,Germany Women's,10374,Svenja Huth,16,Left Midfield,106.4,23.3,0.903043,0.021537183,120,42.4,4.5,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,,22926,72,30,106.4,23.3,Shimeng†Peng,25483,119.1,36.7,21.537177,3.4205263,39.15838,15.25512,23.9032624,25.964627,18.462123,1.1247117,0.45596075,2.193171,4.123106,3,6,1,2,112.32,2.193171,4.123106,461,4635.738,4623.217,12.521,0.903
c611a6ca-ccc0-4ede-8bce-99293a1c293e,2824,2,30:00.6,75,0,16,Shot,179,857,Germany Women's,1,Regular Play,857,Germany Women's,10263,Sara D√§britz,12,Right Midfield,102.8,55,1.109269,0.028239496,118.7,42.6,0.3,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,,22926,72,30,102.8,55,Shimeng†Peng,25483,119.1,42.5,22.821919,2.6570661,131.09146,160.20112,29.1096679,18.177359,20.541178,0.8221503,0.24507154,4.080441,4.512206,3,6,1,2,63.55,4.080441,4.512206,593,4761.87,4740.818,21.052,0
188229d0-2e88-435e-80e3-75abe3fb9865,2933,2,33:23.2,78,23,16,Shot,186,857,Germany Women's,3,From Free Kick,857,Germany Women's,25492,Giulia Gwinn,6,Left Back,107.2,25.4,0.79594,0.053751677,117.4,36,1.6,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,,22926,72,30,107.2,25.4,Shimeng†Peng,25483,117.8,36.1,19.416488,4.4777226,41.24144,29.42746,11.8139879,18.481972,15.06154,0.8977216,0.76696499,1.30384,12.8,0,3,1,2,215.13,1.30384,5.59017,248,4964.525,4959.199,5.326,0
9147d03d-cc1c-493d-8bd2-8bbdb4e2a5f2,3067,2,37:19.4,82,19,16,Shot,194,1207,China PR Women's,3,From Free Kick,1207,China PR Women's,25490,Rui Zhang,13,Right Center Midfield,98.2,34.4,1.1763,0.037371,120,39.1,3.8,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,TRUE,,22926,72,30,98.2,34.4,Almuth†Schult,10257,117.4,39.4,22.507776,2.6683328,75.59331,77.00538,1.4120684,18.958511,19.840363,0.914577,0.44255258,3.901282,3.956008,3,9,4,4,126.48,2.459675,3.901282,376,5200.653,5179.159,21.494,44.233
f10b779f-ad17-4cb3-a46b-c72c21a3cf75,111,1,02:45.2,2,45,16,Shot,12,1205,Australia Women's,3,From Free Kick,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,111.7,38.1,0.803,0.1576398,120,42.2,3.7,93,Normal,37,Head,87,Open Play,98,Off T,,TRUE,,,22933,72,30,111.7,38.1,Laura†Giuliani,10218,118.8,39.6,8.514693,1.2649111,77.10626,71.565051,5.5412048,11.528555,7.256721,0,0,-1.7029386,-1.923538,0,0,0,1,416.79,1.7029386,1.9235384,207,165.207,160.121,5.086,0.803
dda38fe3-2304-4d34-a6dd-5d54a9e9de5c,157,1,04:13.1,4,13,16,Shot,15,855,Italy Women's,1,Regular Play,855,Italy Women's,10359,Ilaria Mauro,22,Right Center Forward,108.4,52.6,0.631853,0.0833699,116.5,43.9,0.5,93,Normal,40,Right Foot,87,Open Play,100,Saved,TRUE,,,,22933,72,30,108.4,52.6,Lydia†Grace†Yilkari†Williams,5066,117.4,43.3,17.126588,4.2011903,137.36625,141.766175,4.3999268,18.812869,12.941793,0.3031695,0,3.2984845,-10.611786,1,1,0,1,30.78,1.4142136,3.2984845,148,253.148,226.306,26.842,0
8ebb86a1-3485-4c02-ae8c-1923d19cc699,473,1,14:16.7,14,16,16,Shot,41,855,Italy Women's,4,From Throw In,855,Italy Women's,10213,Alia Guagni,6,Left Back,87.6,26.1,1.642692,0.007038932,120,33.9,0.6,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,,22933,72,30,87.6,26.1,Lydia†Grace†Yilkari†Williams,5066,119.3,40.5,35.25578,0.8602325,66.78007,125.537678,58.7576075,20.287227,34.817381,0.6151726,0.14990634,6.670832,8.820431,6,9,1,2,16.05,6.670832,8.8204308,681,856.681,848.178,8.503,1.643
aa331eec-6e16-41f8-bf8e-e7925d6b27d2,508,1,15:25.1,15,25,16,Shot,44,855,Italy Women's,4,From Throw In,855,Italy Women's,10228,Manuela Giugliano,10,Center Defensive Midfield,91.1,56.9,0.31215,0.007046018,94,55.3,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,,22933,72,30,91.1,56.9,Lydia†Grace†Yilkari†Williams,5066,118.9,42.2,33.47865,2.4596748,120.31803,153.434949,33.1169166,10.610601,31.447257,0.7631854,0.30465535,3.9812058,10.340696,6,9,2,2,41.58,3.9812058,10.3406963,97,925.097,920.536,4.561,2.367
4ffdb50f-29e1-41d2-9054-08e13cde52a8,586,1,19:04.9,19,4,16,Shot,49,1205,Australia Women's,3,From Free Kick,1205,Australia Women's,5076,Emily Louise van Egmond,10,Center Defensive Midfield,93,54.2,0.8996,0.01544532,110.3,44,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,,22933,72,30,93,54.2,Laura†Giuliani,10218,118.6,41.9,30.506393,2.3600847,117.74105,143.615648,25.8746025,22.324452,28.401584,0.5306133,0.25458975,11.9037809,14.288807,7,10,4,3,99.9,11.9037809,14.2888068,936,1144.936,1141.465,3.471,2.209
1c34befc-c1bd-4ff3-af52-171c6c405add,590,1,19:06.3,19,6,16,Shot,49,1205,Australia Women's,3,From Free Kick,1205,Australia Women's,6818,Hayley Emma Raso,12,Right Midfield,113.5,40,0.893107,0.51228285,120,35.5,0.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,,22933,72,30,113.5,40,Laura†Giuliani,10218,118.5,40.1,6.5,1.5033296,90,93.814075,3.8140748,8.8519,5.001,0,0,-4.7095647,-6.937579,0,0,0,1,146.26,4.7095647,6.9375788,251,1146.251,1141.465,4.786,0.894
a1bb3015-bedc-47de-9847-99ac7c105af4,654,1,21:35.7,21,35,16,Shot,53,1205,Australia Women's,5,Other,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,108.1,40.3,0.523033,0.7835,119.7,37.2,0.3,93,Normal,40,Right Foot,88,Penalty,100,Saved,,TRUE,,,22933,72,30,108.1,40.3,Laura†Giuliani,10218,119.3,40.1,11.903781,0.7071068,91.44413,98.130102,6.6859768,22.956642,11.201786,0,0,30,30,0,0,0,1,1000,NA,NA,725,1295.725,1295.725,0,2.631
17eabd4b-3c29-4080-83b7-1bd7be625f20,657,1,21:37.8,21,37,16,Shot,53,1205,Australia Women's,5,Other,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,113.8,41.2,0.541722,0.6818868,120,42,0.4,93,Normal,38,Left Foot,87,Open Play,97,Goal,TRUE,,,,22933,72,30,113.8,41.2,Laura†Giuliani,10218,119,38,6.315061,2.236068,100.95406,26.565051,74.3890115,11.539867,6.105735,0,0,-3.5341194,-5.3,0,0,0,1,22.47,3.5341194,5.3,815,1297.815,1295.725,2.09,0.541
e12ae577-1171-402a-9a59-3b12122d9895,856,1,27:39.9,27,39,16,Shot,66,1205,Australia Women's,1,Regular Play,1205,Australia Women's,25547,Chloe Logarzo,16,Left Midfield,97.5,46.7,0.81561,0.057091355,120,46.6,4.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,,22933,72,30,97.5,46.7,Laura†Giuliani,10218,118.1,42.3,23.476371,2.9832868,106.58236,140.440332,33.8579701,27.586987,21.064662,0.6611832,0,4.1880783,4.509989,2,4,0,1,54,4.1880783,4.5099889,852,1659.852,1654.693,5.159,0.816
5a54d147-56ef-445b-af51-c7b8ef8b43a0,1198,1,36:59.0,36,59,16,Shot,82,1205,Australia Women's,1,Regular Play,1205,Australia Women's,25547,Chloe Logarzo,16,Left Midfield,109.5,41.4,0.5417,0.14059462,118.9,41.8,1,93,Normal,37,Head,87,Open Play,100,Saved,,,,,22933,72,30,109.5,41.4,Laura†Giuliani,10218,119.1,41.3,10.592922,1.5811388,97.59464,145.304846,47.7102031,17.368482,9.600521,0.503676,0.21672658,4.6141088,8.514693,3,4,1,1,81.83,1.6552945,4.6141088,9,2219.009,2144.715,74.294,2.16
5c0f5e7c-04bc-4ea3-bc0f-2928902443e2,1526,1,46:22.3,46,22,16,Shot,104,1205,Australia Women's,1,Regular Play,1205,Australia Women's,11338,Caitlin Jade Foord,13,Right Center Midfield,98.1,31.3,0.090495,0.030305944,100,31.7,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,,22933,72,30,98.1,31.3,Laura†Giuliani,10218,119,38.1,23.564804,2.1470911,68.33404,27.758541,40.5755007,21.455868,21.978398,0.986263,0.41344912,2.4186773,3.811824,2,5,1,2,96.35,2.4186773,3.8118237,257,2782.257,2772.187,10.07,8.902
c78e377d-a7b4-4ec9-a50d-f5c4c68f3fed,1534,1,46:30.6,46,30,16,Shot,104,1205,Australia Women's,6,From Counter,1205,Australia Women's,25547,Chloe Logarzo,16,Left Midfield,111.5,37.5,0.601279,0.112932354,120,43.3,4.2,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE,22933,72,30,111.5,37.5,Laura†Giuliani,10218,119,39.5,8.860023,1.118034,73.61046,63.434949,10.1755108,17.113996,7.762087,0.4811811,0,3.1400637,7.969944,2,3,0,1,178.16,0.2236068,3.1400637,557,2790.557,2772.187,18.37,0.602
9f72602c-9491-459c-ae21-b216f4f5bbe4,1794,2,08:18.0,53,17,16,Shot,123,1205,Australia Women's,4,From Throw In,1205,Australia Women's,11338,Caitlin Jade Foord,13,Right Center Midfield,115.6,29.9,0.220299,0.05862665,117.1,32.2,1.3,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,,22933,72,30,115.6,29.9,Laura†Giuliani,10218,117.3,33,11.016805,7.5026662,23.54004,21.09234,2.4476998,12.464451,3.535534,0.5623269,0.07619393,2.3021729,13.124405,1,3,1,1,116.9,2.3021729,10.3580886,965,3321.377,3276.411,44.966,11.542
17edac52-3ae2-421f-aa61-5cb62290eddc,1897,2,10:20.3,55,20,16,Shot,127,1205,Australia Women's,3,From Free Kick,855,Italy Women's,10211,Barbara Bonansea,20,Left Attacking Midfield,108.1,36.1,1.326566,0.22958787,120,43.7,0.4,93,Normal,40,Right Foot,87,Open Play,97,Goal,,,,,22933,72,30,108.1,36.1,Lydia†Grace†Yilkari†Williams,5066,114.9,37.7,12.522779,5.5946403,71.85442,65.725559,6.1288625,10.643906,6.9857,0.374007,0.18300169,5.235456,5.46443,1,2,1,1,217,5.235456,5.4644304,261,3443.673,3394.986,48.687,1.327
968a1e18-7558-4673-bdf2-5801b733f820,2065,2,16:13.1,61,13,16,Shot,135,1205,Australia Women's,4,From Throw In,1205,Australia Women's,11338,Caitlin Jade Foord,13,Right Center Midfield,117.9,29.9,1.033441,0.020637264,119.4,36.3,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,,TRUE,,,22933,72,30,117.9,29.9,Laura†Giuliani,10218,119.7,36.6,10.316007,3.4132096,11.74563,5.042451,6.7031824,6.360722,6.937579,0,0,-0.6708204,-3.106445,0,0,0,1,169.32,0.6708204,3.1064449,96,3796.508,3793.104,3.404,4.541
f998c766-b5c6-444b-93b2-28d9da54d7bf,2127,2,19:06.9,64,6,16,Shot,141,1205,Australia Women's,2,From Corner,1205,Australia Women's,5078,Alanna Stephanie Kennedy,5,Left Center Back,114,35.4,0.8139,0.11775253,120,34.9,1.3,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE,22933,72,30,114,35.4,Laura†Giuliani,10218,119.3,39.1,7.560423,1.1401754,52.52382,37.874984,14.6488368,7.397466,6.463745,2.277838,1.60077943,0.7071068,3.820995,3,6,2,3,44.08,0.7071068,2.8231188,904,3970.316,3967.907,2.409,0.814
def337cb-1878-443c-91f6-51b0337a9dbe,2709,2,42:50.1,87,50,16,Shot,179,1205,Australia Women's,4,From Throw In,1205,Australia Women's,25537,Elise Kellond-Knight,15,Left Center Midfield,99.4,33.6,0.442,0.041714694,102.3,37.4,,95,Volley,38,Left Foot,87,Open Play,101,Wayward,TRUE,,,,22933,72,30,99.4,33.6,Laura†Giuliani,10218,119.1,39.3,21.571277,1.1401754,72.74105,52.125016,20.6160294,10.814858,20.508047,1.25,0.25045946,2.3769729,3.7,4,9,3,1,265.74,2.3769729,3.7,89,5393.501,5375.753,17.748,50.567
d7e94a11-d63e-417a-a117-6c0cf2d710c4,2731,2,43:39.7,88,39,16,Shot,179,1205,Australia Women's,4,From Throw In,855,Italy Women's,25541,Valentina Giacinti,13,Right Center Midfield,97.9,52.5,0.5338,0.03091223,107.3,49.5,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,,22933,72,30,97.9,52.5,Lydia†Grace†Yilkari†Williams,5066,118.1,41.8,25.390156,2.6172505,119.49297,133.451842,13.9588705,18.48467,22.858915,0.9406296,0,3.5,4.545327,2,5,0,1,12.8,3.5,4.5453273,683,5443.095,5375.753,67.342,0.973
7720d471-e827-4165-9ff0-ba7cf0ba6523,2749,2,44:44.8,89,44,16,Shot,181,1205,Australia Women's,2,From Corner,1205,Australia Women's,8382,Clare Elizabeth Polkinghorne,3,Right Center Back,110.5,34.2,1.058857,0.091450684,120,26.9,1.2,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE,22933,72,30,110.5,34.2,Laura†Giuliani,10218,118.5,38.6,11.130588,2.0518285,58.59484,46.974934,11.6199023,11.314859,9.13017,2.1363949,0,0.7211103,2.816026,2,5,0,2,31.36,0.7211103,2.8160256,765,5508.177,5499.247,8.93,1.059
46cc5c9b-876a-4d84-9eb0-4abb87ad279e,2777,2,45:43.0,90,43,16,Shot,184,1205,Australia Women's,4,From Throw In,1205,Australia Women's,4979,Katrina Gorry,12,Right Midfield,108.5,58.4,0.1403,0.010283083,111.4,54.2,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,,22933,72,30,108.5,58.4,Laura†Giuliani,10218,118.6,43.4,21.698157,3.6769553,147.99462,157.619865,9.6252482,36.378618,18.083418,0.3578318,0.17663875,5.6612719,11.624543,2,4,1,2,26.32,5.6612719,11.624543,9,5566.421,5557.776,8.645,21.411
497f610d-46db-4a07-b87c-c23707117505,2787,2,45:49.1,90,49,16,Shot,184,1205,Australia Women's,4,From Throw In,1205,Australia Women's,4961,Samantha May Kerr,23,Center Forward,110.9,45.6,0.1308,0.135877,112.5,45.3,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,,22933,72,30,110.9,45.6,Laura†Giuliani,10218,119,43,10.685036,3.1622777,121.6075,161.565051,39.9575489,12.445581,8.507056,0.8064487,0.54232614,1.8439089,6.103278,3,3,1,2,13.86,1.8439089,6.1032778,96,5572.508,5557.776,14.732,15.324
1312f4fc-26b1-415c-92b9-5a4bd044fb13,2874,2,49:36.4,94,36,16,Shot,190,855,Italy Women's,3,From Free Kick,855,Italy Women's,10211,Barbara Bonansea,20,Left Attacking Midfield,114,34.1,1.176791,0.09259301,120,36.9,1.3,93,Normal,37,Head,87,Open Play,97,Goal,,,,,22933,72,30,114,34.1,Lydia†Grace†Yilkari†Williams,5066,115.9,36,8.414868,5.7280014,45.48147,45.707319,0.2258536,5.626469,2.687006,1.8528635,0.1588102,0.8062258,3.956008,4,5,1,2,82.94,0.8062258,0.9055385,365,5799.777,5797.23,2.547,1.177
1502efe7-7eb8-42bc-bf16-3137cf49bd3d,285,1,04:55.9,4,55,16,Shot,9,212,Atl√©tico Madrid,2,From Corner,212,Atl√©tico Madrid,5198,Diego da Silva Costa,22,Right Center Forward,100.1,36,0.964,0.044384748,117.8,42.2,0.8,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,,,TRUE,,265830,11,25,100.1,36,VÌctor†ValdÈs†Arribas,20176,118.4,39.3,20.298029,1.7464249,78.63471,66.37062,12.264087,19.45484,18.595161,1.16471246,0.3703704,1.4866069,2.7,0,4,1,3,40.66,1.4866069,2.7,886,295.886,259.689,36.197,0.964
eecba998-77ed-42f7-abf1-3a33ccb25e9b,904,1,17:10.4,17,10,16,Shot,32,217,Barcelona,3,From Free Kick,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,24,Left Center Forward,102.8,26.5,0.933891,0.039628077,118.5,35.8,0.2,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,,265830,11,25,102.8,26.5,Thibaut†Courtois,3509,118,38.4,21.865269,2.5612497,51.87221,51.34019,0.5320169,19.539475,19.304145,1.25168865,0,1.8027756,2.308679,3,6,0,1,117.65,1.8027756,2.308679,443,1030.443,954.838,75.605,0
05c55e34-bc1e-4846-acdd-8a9e055eb720,1359,1,27:23.1,27,23,16,Shot,53,212,Atl√©tico Madrid,2,From Corner,212,Atl√©tico Madrid,5551,Jo√£o Miranda de Souza Filho,3,Right Center Back,117.3,48.7,0.9464,0.04576606,118,35.9,,93,Normal,37,Head,87,Open Play,101,Wayward,,,TRUE,TRUE,265830,11,25,117.3,48.7,VÌctor†ValdÈs†Arribas,20176,119,41.6,9.109336,1.8867962,162.75854,147.99462,14.7639238,13.545146,7.300685,1.24034735,1.2403473,0.8062258,-3.001666,1,1,1,2,39.06,0.8062258,1.992486,52,1643.052,1641.823,1.229,1.627
14de260a-0f9d-4f7e-aeb4-53e63fe6270d,1361,1,27:24.2,27,24,16,Shot,53,212,Atl√©tico Madrid,2,From Corner,212,Atl√©tico Madrid,5198,Diego da Silva Costa,22,Right Center Forward,117.4,34.7,0.4735,0.2923654,120,35.1,0.6,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,,,,,265830,11,25,117.4,34.7,VÌctor†ValdÈs†Arribas,20176,119.5,40.4,5.903389,0.6403124,26.131,128.65981,102.5288077,5.555627,6.074537,0.75693865,0,1.603122,14,2,3,0,1,29.16,1.603122,8.508819,205,1644.205,1641.823,2.382,0.474
7b9d63c1-8027-4b78-858f-fb534395894f,1513,1,32:17.2,32,17,16,Shot,61,217,Barcelona,2,From Corner,217,Barcelona,3958,Pedro Eliezer Rodr√≠guez Ledesma,24,Left Center Forward,113,38.5,0.891,0.1903622,120,40.9,4.7,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE,265830,11,25,113,38.5,Thibaut†Courtois,3509,118.5,40.3,7.158911,1.5297059,77.90524,101.30993,23.4046896,8.305275,5.787055,0.09516906,0,10.5076163,-2.983287,1,1,0,1,130.68,0.8062258,2.983287,212,1937.212,1928.385,8.827,0.891
bf57e4e1-b028-41db-90af-0c53e78aec38,1577,1,34:14.0,34,13,16,Shot,64,217,Barcelona,4,From Throw In,217,Barcelona,5213,Gerard Piqu√© Bernab√©u,3,Right Center Back,84.7,51.6,1.3895,0.006370932,117,42.9,0.5,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,,265830,11,25,84.7,51.6,Thibaut†Courtois,3509,116.7,40.7,37.157099,3.3734256,108.19114,101.97613,6.215006,24.074241,33.805473,0.64409895,0.0960252,5.3712196,10.413933,6,9,1,1,155.55,5.3712196,10.413933,951,2053.951,2044.812,9.139,2.921
cb32c7b7-4d48-45bb-980c-80b33c4f3df7,1813,1,39:31.2,39,31,16,Shot,74,217,Barcelona,7,From Goal Kick,217,Barcelona,20131,Xavier Hern√°ndez Creus,13,Right Center Midfield,104.3,41.4,0.228232,0.05303826,117.3,44,,95,Volley,40,Right Foot,87,Open Play,101,Wayward,TRUE,,,,265830,11,25,104.3,41.4,Thibaut†Courtois,3509,118.3,40.3,15.762297,1.7262677,95.0957,100.00798,4.9122799,58.087607,14.043148,0.82165686,0.7502902,2.4083189,8.006248,2,5,4,3,9.4,2.4083189,8.006248,176,2371.176,2343.083,28.093,27.553
665a9150-3d04-40ea-917d-d450ac8b3db2,2410,2,06:35.0,51,35,16,Shot,104,212,Atl√©tico Madrid,2,From Corner,212,Atl√©tico Madrid,6384,Gabriel Fern√°ndez Arenas,15,Left Center Midfield,112.2,52.7,0.7019,0.084846675,116.5,43,,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,,265830,11,25,112.2,52.7,VÌctor†ValdÈs†Arribas,20176,118.4,43.3,14.904026,3.6674242,148.44287,154.13364,5.6907755,15.116644,11.260551,0.43930008,0,4.7853944,11.200446,1,4,0,1,177.75,4.7853944,9.213034,30,3231.911,3225.344,6.567,0.742
